0, 0, Header, 1, 2, 15360
1, 0, Start_track
1, 0, Title_t, "Transport"
1, 0, Instrument_name_t, "Hardware Interface II"
1, 0, MIDI_port, 0
1, 0, Tempo, 461538
1, 0, Time_signature, 4, 2, 24, 8
1, 9368927, End_track
2, 0, Start_track
2, 0, Title_t, "Piano Ch1"
2, 0, Instrument_name_t, "Piano Ch1"
2, 0, MIDI_port, 2
2, 1000, Note_on_c, 0, 74, 80
2, 1000, Note_on_c, 0, 86, 80
2, 7680, Note_off_c, 0, 74, 0
2, 7680, Note_off_c, 0, 86, 0
2, 7680, Note_on_c, 0, 76, 79
2, 7680, Note_on_c, 0, 88, 79
2, 15360, Note_off_c, 0, 76, 0
2, 15360, Note_off_c, 0, 88, 0
2, 15360, Note_on_c, 0, 72, 79
2, 15360, Note_on_c, 0, 84, 79
2, 23040, Note_off_c, 0, 72, 0
2, 23040, Note_off_c, 0, 84, 0
2, 23040, Note_on_c, 0, 69, 79
2, 23040, Note_on_c, 0, 81, 79
2, 38400, Note_off_c, 0, 69, 0
2, 38400, Note_off_c, 0, 81, 0
2, 38400, Note_on_c, 0, 71, 77
2, 38400, Note_on_c, 0, 83, 77
2, 46080, Note_off_c, 0, 71, 0
2, 46080, Note_off_c, 0, 83, 0
2, 46080, Note_on_c, 0, 67, 77
2, 46080, Note_on_c, 0, 79, 77
2, 61440, Note_off_c, 0, 67, 0
2, 61440, Note_off_c, 0, 79, 0
2, 61440, Note_on_c, 0, 62, 80
2, 61440, Note_on_c, 0, 74, 80
2, 69120, Note_off_c, 0, 62, 0
2, 69120, Note_off_c, 0, 74, 0
2, 69120, Note_on_c, 0, 64, 82
2, 69120, Note_on_c, 0, 76, 82
2, 76800, Note_off_c, 0, 64, 0
2, 76800, Note_off_c, 0, 76, 0
2, 76800, Note_on_c, 0, 60, 82
2, 76800, Note_on_c, 0, 72, 82
2, 84480, Note_off_c, 0, 60, 0
2, 84480, Note_off_c, 0, 72, 0
2, 84480, Note_on_c, 0, 57, 82
2, 84480, Note_on_c, 0, 69, 82
2, 99840, Note_off_c, 0, 57, 0
2, 99840, Note_off_c, 0, 69, 0
2, 99840, Note_on_c, 0, 59, 82
2, 99840, Note_on_c, 0, 71, 82
2, 107520, Note_off_c, 0, 59, 0
2, 107520, Note_off_c, 0, 71, 0
2, 107520, Note_on_c, 0, 55, 82
2, 107520, Note_on_c, 0, 67, 82
2, 122880, Note_off_c, 0, 55, 0
2, 122880, Note_off_c, 0, 67, 0
2, 122880, Note_on_c, 0, 50, 82
2, 122880, Note_on_c, 0, 62, 82
2, 130560, Note_off_c, 0, 50, 0
2, 130560, Note_off_c, 0, 62, 0
2, 130560, Note_on_c, 0, 52, 82
2, 130560, Note_on_c, 0, 64, 82
2, 138240, Note_off_c, 0, 52, 0
2, 138240, Note_off_c, 0, 64, 0
2, 138240, Note_on_c, 0, 48, 82
2, 138240, Note_on_c, 0, 60, 82
2, 145920, Note_off_c, 0, 48, 0
2, 145920, Note_off_c, 0, 60, 0
2, 145920, Note_on_c, 0, 45, 82
2, 145920, Note_on_c, 0, 57, 82
2, 161280, Note_off_c, 0, 45, 0
2, 161280, Note_off_c, 0, 57, 0
2, 161280, Note_on_c, 0, 47, 80
2, 161280, Note_on_c, 0, 59, 80
2, 168960, Note_off_c, 0, 47, 0
2, 168960, Note_off_c, 0, 59, 0
2, 168960, Note_on_c, 0, 45, 80
2, 168960, Note_on_c, 0, 57, 80
2, 176640, Note_off_c, 0, 45, 0
2, 176640, Note_off_c, 0, 57, 0
2, 176640, Note_on_c, 0, 44, 80
2, 176640, Note_on_c, 0, 56, 80
2, 184320, Note_off_c, 0, 44, 0
2, 184320, Note_off_c, 0, 56, 0
2, 184320, Note_on_c, 0, 43, 80
2, 184320, Note_on_c, 0, 55, 80
2, 199680, Note_off_c, 0, 43, 0
2, 199680, Note_off_c, 0, 55, 0
2, 215040, Note_on_c, 0, 43, 127
2, 215040, Note_on_c, 0, 55, 127
2, 215040, Note_on_c, 0, 67, 127
2, 215040, Note_on_c, 0, 71, 127
2, 215040, Note_on_c, 0, 74, 127
2, 215040, Note_on_c, 0, 79, 127
2, 230400, Note_off_c, 0, 43, 0
2, 230400, Note_off_c, 0, 55, 0
2, 230400, Note_off_c, 0, 67, 0
2, 230400, Note_off_c, 0, 71, 0
2, 230400, Note_off_c, 0, 74, 0
2, 230400, Note_off_c, 0, 79, 0
2, 230400, Note_on_c, 0, 55, 102
2, 230400, Note_on_c, 0, 59, 102
2, 230400, Note_on_c, 0, 62, 102
2, 238080, Note_off_c, 0, 62, 0
2, 238080, Note_on_c, 0, 63, 102
2, 245760, Note_off_c, 0, 55, 0
2, 245760, Note_off_c, 0, 59, 0
2, 245760, Note_off_c, 0, 63, 0
2, 245760, Note_on_c, 0, 48, 102
2, 245760, Note_on_c, 0, 64, 102
2, 253440, Note_off_c, 0, 64, 0
2, 253440, Note_on_c, 0, 72, 102
2, 261120, Note_off_c, 0, 48, 0
2, 261120, Note_on_c, 0, 52, 101
2, 261120, Note_on_c, 0, 55, 101
2, 261120, Note_on_c, 0, 60, 101
2, 268800, Note_off_c, 0, 72, 0
2, 268800, Note_on_c, 0, 64, 100
2, 276480, Note_off_c, 0, 52, 0
2, 276480, Note_off_c, 0, 55, 0
2, 276480, Note_off_c, 0, 60, 0
2, 276480, Note_off_c, 0, 64, 0
2, 276480, Note_on_c, 0, 43, 100
2, 276480, Note_on_c, 0, 55, 100
2, 276480, Note_on_c, 0, 72, 100
2, 291840, Note_off_c, 0, 43, 0
2, 291840, Note_off_c, 0, 55, 0
2, 291840, Note_off_c, 0, 72, 0
2, 291840, Note_on_c, 0, 55, 100
2, 291840, Note_on_c, 0, 58, 100
2, 291840, Note_on_c, 0, 60, 100
2, 291840, Note_on_c, 0, 64, 100
2, 299520, Note_off_c, 0, 64, 0
2, 299520, Note_on_c, 0, 72, 100
2, 307200, Note_off_c, 0, 55, 0
2, 307200, Note_off_c, 0, 58, 0
2, 307200, Note_off_c, 0, 60, 0
2, 307200, Note_on_c, 0, 41, 102
2, 307200, Note_on_c, 0, 53, 102
2, 322560, Note_off_c, 0, 41, 0
2, 322560, Note_off_c, 0, 53, 0
2, 322560, Note_on_c, 0, 57, 100
2, 322560, Note_on_c, 0, 60, 100
2, 337920, Note_off_c, 0, 57, 0
2, 337920, Note_off_c, 0, 60, 0
2, 337920, Note_on_c, 0, 40, 104
2, 337920, Note_on_c, 0, 52, 104
2, 345600, Note_off_c, 0, 72, 0
2, 345600, Note_on_c, 0, 72, 104
2, 345600, Note_on_c, 0, 76, 104
2, 345600, Note_on_c, 0, 84, 104
2, 353280, Note_off_c, 0, 40, 0
2, 353280, Note_off_c, 0, 52, 0
2, 353280, Note_off_c, 0, 72, 0
2, 353280, Note_off_c, 0, 76, 0
2, 353280, Note_off_c, 0, 84, 0
2, 353280, Note_on_c, 0, 55, 104
2, 353280, Note_on_c, 0, 60, 104
2, 353280, Note_on_c, 0, 74, 104
2, 353280, Note_on_c, 0, 77, 104
2, 353280, Note_on_c, 0, 86, 104
2, 360960, Note_off_c, 0, 74, 0
2, 360960, Note_off_c, 0, 77, 0
2, 360960, Note_off_c, 0, 86, 0
2, 360960, Note_on_c, 0, 75, 104
2, 360960, Note_on_c, 0, 78, 104
2, 360960, Note_on_c, 0, 87, 104
2, 368640, Note_off_c, 0, 55, 0
2, 368640, Note_off_c, 0, 60, 0
2, 368640, Note_off_c, 0, 75, 0
2, 368640, Note_off_c, 0, 78, 0
2, 368640, Note_off_c, 0, 87, 0
2, 368640, Note_on_c, 0, 43, 104
2, 368640, Note_on_c, 0, 76, 104
2, 368640, Note_on_c, 0, 79, 104
2, 368640, Note_on_c, 0, 88, 104
2, 376320, Note_off_c, 0, 76, 0
2, 376320, Note_off_c, 0, 79, 0
2, 376320, Note_off_c, 0, 88, 0
2, 376320, Note_on_c, 0, 72, 104
2, 376320, Note_on_c, 0, 76, 104
2, 376320, Note_on_c, 0, 84, 104
2, 384000, Note_off_c, 0, 43, 0
2, 384000, Note_off_c, 0, 72, 0
2, 384000, Note_off_c, 0, 76, 0
2, 384000, Note_off_c, 0, 84, 0
2, 384000, Note_on_c, 0, 52, 104
2, 384000, Note_on_c, 0, 55, 104
2, 384000, Note_on_c, 0, 60, 104
2, 384000, Note_on_c, 0, 74, 104
2, 384000, Note_on_c, 0, 77, 104
2, 384000, Note_on_c, 0, 86, 104
2, 391680, Note_off_c, 0, 74, 0
2, 391680, Note_off_c, 0, 77, 0
2, 391680, Note_off_c, 0, 86, 0
2, 391680, Note_on_c, 0, 76, 104
2, 391680, Note_on_c, 0, 79, 104
2, 391680, Note_on_c, 0, 88, 104
2, 399360, Note_off_c, 0, 52, 0
2, 399360, Note_off_c, 0, 55, 0
2, 399360, Note_off_c, 0, 60, 0
2, 399360, Note_on_c, 0, 43, 100
2, 407040, Note_off_c, 0, 76, 0
2, 407040, Note_off_c, 0, 79, 0
2, 407040, Note_off_c, 0, 88, 0
2, 407040, Note_on_c, 0, 71, 104
2, 407040, Note_on_c, 0, 74, 104
2, 407040, Note_on_c, 0, 83, 104
2, 414720, Note_off_c, 0, 43, 0
2, 414720, Note_off_c, 0, 71, 0
2, 414720, Note_off_c, 0, 74, 0
2, 414720, Note_off_c, 0, 83, 0
2, 414720, Note_on_c, 0, 53, 104
2, 414720, Note_on_c, 0, 55, 104
2, 414720, Note_on_c, 0, 59, 104
2, 414720, Note_on_c, 0, 74, 104
2, 414720, Note_on_c, 0, 77, 104
2, 414720, Note_on_c, 0, 86, 104
2, 430080, Note_off_c, 0, 53, 0
2, 430080, Note_off_c, 0, 55, 0
2, 430080, Note_off_c, 0, 59, 0
2, 430080, Note_off_c, 0, 74, 0
2, 430080, Note_off_c, 0, 77, 0
2, 430080, Note_off_c, 0, 86, 0
2, 430080, Note_on_c, 0, 48, 104
2, 430080, Note_on_c, 0, 72, 104
2, 430080, Note_on_c, 0, 76, 104
2, 430080, Note_on_c, 0, 84, 104
2, 445440, Note_off_c, 0, 48, 0
2, 445440, Note_on_c, 0, 52, 104
2, 445440, Note_on_c, 0, 55, 104
2, 445440, Note_on_c, 0, 60, 104
2, 460800, Note_off_c, 0, 52, 0
2, 460800, Note_off_c, 0, 55, 0
2, 460800, Note_off_c, 0, 60, 0
2, 460800, Note_on_c, 0, 52, 104
2, 460800, Note_on_c, 0, 55, 104
2, 460800, Note_on_c, 0, 60, 104
2, 476160, Note_off_c, 0, 72, 0
2, 476160, Note_off_c, 0, 76, 0
2, 476160, Note_off_c, 0, 84, 0
2, 476160, Note_off_c, 0, 52, 0
2, 476160, Note_off_c, 0, 55, 0
2, 476160, Note_off_c, 0, 60, 0
2, 476160, Note_on_c, 0, 55, 104
2, 476160, Note_on_c, 0, 59, 104
2, 476160, Note_on_c, 0, 62, 104
2, 483840, Note_off_c, 0, 62, 0
2, 483840, Note_on_c, 0, 63, 104
2, 491520, Note_off_c, 0, 55, 0
2, 491520, Note_off_c, 0, 59, 0
2, 491520, Note_off_c, 0, 63, 0
2, 491520, Note_on_c, 0, 48, 100
2, 491520, Note_on_c, 0, 64, 100
2, 499200, Note_off_c, 0, 64, 0
2, 499200, Note_on_c, 0, 72, 100
2, 506880, Note_off_c, 0, 48, 0
2, 506880, Note_on_c, 0, 52, 100
2, 506880, Note_on_c, 0, 55, 100
2, 506880, Note_on_c, 0, 60, 100
2, 514560, Note_off_c, 0, 72, 0
2, 514560, Note_on_c, 0, 64, 100
2, 522240, Note_off_c, 0, 52, 0
2, 522240, Note_off_c, 0, 55, 0
2, 522240, Note_off_c, 0, 60, 0
2, 522240, Note_off_c, 0, 64, 0
2, 522240, Note_on_c, 0, 43, 100
2, 522240, Note_on_c, 0, 55, 100
2, 522240, Note_on_c, 0, 72, 100
2, 537600, Note_off_c, 0, 43, 0
2, 537600, Note_off_c, 0, 55, 0
2, 537600, Note_off_c, 0, 72, 0
2, 537600, Note_on_c, 0, 55, 100
2, 537600, Note_on_c, 0, 58, 100
2, 537600, Note_on_c, 0, 60, 100
2, 537600, Note_on_c, 0, 64, 100
2, 545280, Note_off_c, 0, 64, 0
2, 545280, Note_on_c, 0, 72, 102
2, 552960, Note_off_c, 0, 55, 0
2, 552960, Note_off_c, 0, 58, 0
2, 552960, Note_off_c, 0, 60, 0
2, 552960, Note_on_c, 0, 41, 102
2, 552960, Note_on_c, 0, 53, 102
2, 568320, Note_off_c, 0, 41, 0
2, 568320, Note_off_c, 0, 53, 0
2, 568320, Note_on_c, 0, 57, 100
2, 568320, Note_on_c, 0, 60, 100
2, 583680, Note_off_c, 0, 57, 0
2, 583680, Note_off_c, 0, 60, 0
2, 583680, Note_on_c, 0, 40, 100
2, 583680, Note_on_c, 0, 52, 100
2, 599040, Note_off_c, 0, 72, 0
2, 599040, Note_off_c, 0, 40, 0
2, 599040, Note_off_c, 0, 52, 0
2, 599040, Note_on_c, 0, 39, 100
2, 599040, Note_on_c, 0, 51, 100
2, 599040, Note_on_c, 0, 69, 100
2, 599040, Note_on_c, 0, 72, 100
2, 599040, Note_on_c, 0, 81, 100
2, 606720, Note_off_c, 0, 69, 0
2, 606720, Note_off_c, 0, 72, 0
2, 606720, Note_off_c, 0, 81, 0
2, 606720, Note_on_c, 0, 67, 109
2, 606720, Note_on_c, 0, 72, 109
2, 606720, Note_on_c, 0, 79, 109
2, 614400, Note_off_c, 0, 39, 0
2, 614400, Note_off_c, 0, 51, 0
2, 614400, Note_off_c, 0, 67, 0
2, 614400, Note_off_c, 0, 72, 0
2, 614400, Note_off_c, 0, 79, 0
2, 614400, Note_on_c, 0, 38, 124
2, 614400, Note_on_c, 0, 50, 124
2, 614400, Note_on_c, 0, 66, 124
2, 614400, Note_on_c, 0, 72, 124
2, 614400, Note_on_c, 0, 78, 124
2, 622080, Note_off_c, 0, 66, 0
2, 622080, Note_off_c, 0, 72, 0
2, 622080, Note_off_c, 0, 78, 0
2, 622080, Note_on_c, 0, 69, 124
2, 622080, Note_on_c, 0, 79, 124
2, 629760, Note_off_c, 0, 38, 0
2, 629760, Note_off_c, 0, 50, 0
2, 629760, Note_off_c, 0, 69, 0
2, 629760, Note_off_c, 0, 79, 0
2, 629760, Note_on_c, 0, 50, 124
2, 629760, Note_on_c, 0, 54, 124
2, 629760, Note_on_c, 0, 57, 124
2, 629760, Note_on_c, 0, 60, 124
2, 629760, Note_on_c, 0, 72, 124
2, 629760, Note_on_c, 0, 84, 124
2, 637440, Note_off_c, 0, 72, 0
2, 637440, Note_off_c, 0, 84, 0
2, 637440, Note_on_c, 0, 76, 125
2, 637440, Note_on_c, 0, 88, 125
2, 645120, Note_off_c, 0, 50, 0
2, 645120, Note_off_c, 0, 54, 0
2, 645120, Note_off_c, 0, 57, 0
2, 645120, Note_off_c, 0, 60, 0
2, 645120, Note_on_c, 0, 50, 125
2, 652800, Note_off_c, 0, 76, 0
2, 652800, Note_off_c, 0, 88, 0
2, 652800, Note_on_c, 0, 74, 125
2, 652800, Note_on_c, 0, 86, 125
2, 660480, Note_off_c, 0, 50, 0
2, 660480, Note_off_c, 0, 74, 0
2, 660480, Note_off_c, 0, 86, 0
2, 660480, Note_on_c, 0, 53, 125
2, 660480, Note_on_c, 0, 57, 125
2, 660480, Note_on_c, 0, 60, 125
2, 660480, Note_on_c, 0, 72, 125
2, 660480, Note_on_c, 0, 84, 125
2, 668160, Note_off_c, 0, 72, 0
2, 668160, Note_off_c, 0, 84, 0
2, 668160, Note_on_c, 0, 69, 125
2, 668160, Note_on_c, 0, 81, 125
2, 675840, Note_off_c, 0, 53, 0
2, 675840, Note_off_c, 0, 57, 0
2, 675840, Note_off_c, 0, 60, 0
2, 675840, Note_off_c, 0, 69, 0
2, 675840, Note_off_c, 0, 81, 0
2, 675840, Note_on_c, 0, 55, 127
2, 675840, Note_on_c, 0, 59, 127
2, 675840, Note_on_c, 0, 74, 127
2, 675840, Note_on_c, 0, 77, 127
2, 675840, Note_on_c, 0, 86, 127
2, 691200, Note_off_c, 0, 55, 0
2, 691200, Note_off_c, 0, 59, 0
2, 691200, Note_on_c, 0, 45, 127
2, 691200, Note_on_c, 0, 55, 127
2, 706560, Note_off_c, 0, 45, 0
2, 706560, Note_off_c, 0, 55, 0
2, 706560, Note_on_c, 0, 47, 124
2, 706560, Note_on_c, 0, 57, 124
2, 721920, Note_off_c, 0, 74, 0
2, 721920, Note_off_c, 0, 77, 0
2, 721920, Note_off_c, 0, 86, 0
2, 721920, Note_off_c, 0, 47, 0
2, 721920, Note_off_c, 0, 57, 0
2, 721920, Note_on_c, 0, 48, 100
2, 721920, Note_on_c, 0, 59, 100
2, 721920, Note_on_c, 0, 62, 104
2, 729600, Note_off_c, 0, 62, 0
2, 729600, Note_on_c, 0, 63, 104
2, 737280, Note_off_c, 0, 48, 0
2, 737280, Note_off_c, 0, 59, 0
2, 737280, Note_off_c, 0, 63, 0
2, 737280, Note_on_c, 0, 48, 80
2, 737280, Note_on_c, 0, 64, 80
2, 744960, Note_off_c, 0, 64, 0
